,8月,,Aug,"517,592","442,980","74,612",          --,          --,          --,"128,573","89,256","39,317","111,772","85,773","26,000","16,800","3,483","13,317",          --,2,-2,"389,020","353,722","35,298","387,795","350,458","37,337",          --,4,-4,"64,463","35,942","28,521","289,227","279,755","9,471","13,270","18,403","-5,133",266,414,-148,"20,570","15,940","4,630","1,225","3,264","-2,039"
,9月,,Sep,"495,702","468,686","27,016",          --,          --,          --,"117,108","103,264","13,844","104,675","81,920","22,755","12,432","21,343","-8,911",93,72,21,"378,501","365,351","13,151","377,506","361,521","15,985",          --,          --,          --,"45,025","39,223","5,803","296,442","287,169","9,273","14,994","18,322","-3,329",614,680,-66,"20,431","16,127","4,304",996,"3,830","-2,834"
,10月,,Oct,"476,049","517,961","-41,912",          --,          --,          --,"83,382","118,790","-35,408","73,680","112,502","-38,822","9,702","6,288","3,414",          --,          --,          --,"392,667","399,171","-6,504","391,775","396,284","-4,508",146,146,0,"52,480","54,337","-1,858","307,549","312,299","-4,750","9,468","8,354","1,114",445,218,227,"21,688","20,929",759,892,"2,888","-1,996"
,11月,,Nov,"429,069","425,422","3,647",          --,          --,          --,"102,345","99,865","2,480","95,693","93,772","1,921","6,653","6,093",560,          --,15,-15,"326,723","325,542","1,181","325,174","322,537","2,637",          --,4,-4,"41,175","38,857","2,318","259,115","256,976","2,139","7,796","9,293","-1,497",235,272,-37,"16,852","17,135",-283,"1,549","3,005","-1,456"
,12月,,Dec,"348,344","361,515","-13,171",          --,          --,          --,"79,617","85,772","-6,155","74,894","80,454","-5,560","4,723","5,318",-595,          --,93,-93,"268,727","275,650","-6,923","268,223","271,930","-3,708",          --,          --,          --,"30,893","29,551","1,342","213,113","215,351","-2,238","8,669","9,636",-967,607,785,-178,"14,941","16,608","-1,667",505,"3,720","-3,215"
令和7年,1月,2025,Jan,"511,655","504,771","6,884",          --,          --,          --,"113,209","111,618","1,591","111,994","106,591","5,403","1,215","5,027","-3,812",          --,46,-46,"398,446","393,107","5,339","398,059","390,653","7,406",          --,          --,          --,"41,488","36,260","5,228","335,683","330,382","5,301","6,952","8,513","-1,561",301,526,-225,"13,635","14,973","-1,337",387,"2,454","-2,067"
,2月,,Feb,"480,719","449,715","31,004",          --,          --,          --,"86,110","76,772","9,338","79,088","71,152","7,936","7,022","5,620","1,402",          --,19,-19,"394,609","372,924","21,685","394,131","368,529","25,603",          --,4,-4,"54,896","39,512","15,384","313,078","301,783","11,295","8,211","10,400","-2,189",643,758,-114,"17,302","16,072","1,230",478,"4,395","-3,917"
,3月,,Mar,"507,309","514,623","-7,314",          --,          --,          --,"88,508","95,608","-7,100","81,537","88,533","-6,996","6,970","7,075",-104,          --,3,-3,"418,801","419,012",-211,"418,290","416,665","1,624",          --,          --,          --,"47,091","54,749","-7,658","342,820","331,387","11,433","9,587","12,055","-2,467",549,434,116,"18,242","18,040",202,512,"2,347","-1,835"
,4月,,Apr,"446,460","466,230","-19,771",          --,          --,          --,"108,405","126,187","-17,782","89,682","115,803","-26,121","18,723","10,384","8,339",          --,41,-41,"338,054","340,002","-1,947","337,794","337,429",365,          --,          --,          --,"44,837","52,543","-7,705","262,520","255,577","6,943","10,552","11,205",-652,286,222,64,"19,599","17,883","1,715",261,"2,573","-2,313"
,5月,,May,"382,430","339,571","42,859",          --,          --,          --,"102,899","71,076","31,823","95,207","64,043","31,164","7,692","7,032",659,          --,100,-100,"279,531","268,396","11,136","279,259","265,729","13,529",          --,4,-4,"46,788","40,584","6,204","199,498","200,982","-1,483","13,282","7,362","5,920",142,118,23,"19,549","16,680","2,869",273,"2,667","-2,394"
,6月,,Jun,"404,009","385,534","18,476",          --,          --,          --,"90,911","90,216",695,"73,937","82,293","-8,357","16,975","7,923","9,052",          --,14,-14,"313,098","295,304","17,794","312,115","290,655","21,460",          --,          --,          --,"52,831","37,294","15,537","234,454","228,734","5,720","9,074","10,998","-1,924",322,312,10,"15,434","13,317","2,117",983,"4,649","-3,666"
,7月,,Jul,"398,409","356,145","42,264",          --,          --,          --,"117,108","74,556","42,552","102,627","64,288","38,339","14,481","10,268","4,213",          --,1,-1,"281,301","281,588",-287,"280,719","278,412","2,307",          --,          --,          --,"44,712","40,799","3,913","212,464","211,284","1,180","8,278","10,705","-2,427",117,164,-46,"15,148","15,462",-313,582,"3,176","-2,594"
,8月,,Aug,"380,816","377,318","3,498",          --,          --,          --,"102,118","110,596","-8,478","85,450","98,021","-12,571","16,668","12,574","4,094",          --,13,-13,"278,698","266,710","11,988","278,438","263,037","15,401",          --,4,-4,"54,500","34,439","20,061","202,915","208,920","-6,005","6,649","5,658",991,78,116,-37,"14,295","13,900",395,261,"3,673","-3,412"
,9月,,Sep,"437,082","416,012","21,071",          --,          --,          --,"93,379","87,474","5,904","75,960","74,454","1,506","17,419","13,021","4,398",          --,131,-131,"343,703","328,406","15,297","342,921","325,130","17,791",          --,          --,          --,"49,418","40,827","8,591","271,167","260,521","10,646","7,224","6,860",365,235,758,-522,"14,876","16,165","-1,289",783,"3,276","-2,493"
,10月,,Oct,"394,633","403,968","-9,334",          --,          --,          --,"85,873","97,618","-11,746","73,292","84,345","-11,052","12,580","13,274",-693,          --,47,-47,"308,761","306,302","2,459","307,799","302,041","5,757",83,49,34,"40,943","35,573","5,371","240,986","239,200","1,786","8,784","9,598",-814,141,201,-60,"16,861","17,421",-560,962,"4,261","-3,298"
,11月,,Nov,"343,533","332,870","10,663",          --,          --,          --,"58,095","54,158","3,938","44,553","43,680",874,"13,542","10,478","3,064",          --,12,-12,"285,438","278,700","6,738","283,917","275,879","8,038",          --,4,-4,"42,762","37,994","4,767","216,423","212,118","4,305","9,201","9,954",-753,93,717,-624,"15,438","15,091",347,"1,521","2,822","-1,301"
,12月,,Dec,"312,466","315,173","-2,707",          --,          --,          --,"58,609","53,826","4,783","51,158","46,428","4,730","7,451","7,398",53,          --,8,-8,"253,856","261,339","-7,482","253,087","258,630","-5,543",          --,          --,          --,"36,092","37,485","-1,394","190,776","191,205",-429,"11,367","13,912","-2,545",28,696,-668,"14,825","15,332",-507,769,"2,709","-1,940"
令和8年,1月,2026,Jan,"382,812","376,443","6,369",          --,          --,          --,"50,057","51,169","-1,112","41,062","43,352","-2,290","8,996","7,817","1,178",0,8,-8,"332,754","325,265","7,489","332,142","321,218","10,925",          --,          --,          --,"46,636","38,930","7,706","258,676","253,855","4,822","11,589","10,942",647,49,161,-112,"15,192","17,330","-2,138",612,"4,047","-3,436"
,2月,,Feb,"341,818","389,284","-47,466",          --,          --,          --,"43,053","78,763","-35,711","36,213","68,748","-32,534","6,839","10,016","-3,176",0,112,-112,"298,765","310,408","-11,643","297,071","295,174","1,897",          --,5,-5,"62,597","50,186","12,411","212,976","213,787",-811,"7,190","13,715","-6,525",8,545,-537,"14,300","16,937","-2,636","1,694","15,234","-13,540"
,3月,,Mar,"436,751","474,252","-37,501",          --,          --,          --,"76,736","101,193","-24,457","61,126","76,040","-14,914","15,610","25,153","-9,543",0,          --,0,"360,015","373,059","-13,044","358,890","370,369","-11,479",          --,          --,          --,"59,756","65,712","-5,956","267,852","259,992","7,860","13,684","21,422","-7,738",650,811,-161,"16,947","22,433","-5,486","1,125","2,690","-1,564"
,4月(P),,Apr(P),"370,182","363,965","6,218",          --,          --,          --,"64,257","66,016","-1,760","55,040","62,195","-7,154","9,216","3,822","5,395",0,51,-51,"305,925","297,897","8,028","304,523","295,465","9,058",          --,          --,          --,"50,119","41,016","9,104","229,474","228,502",972,"7,277","8,063",-786,208,196,12,"17,445","17,688",-243,"1,402","2,432","-1,030"
,5月(P),,May(P),"352,907","323,106","29,801",          --,          --,          --,"45,000","49,535","-4,535","36,079","38,108","-2,029","8,921","11,427","-2,506",0,2,-2,"307,907","273,569","34,338","307,412","269,890","37,522",          --,3,-3,"82,154","50,530","31,624","196,243","191,842","4,401","10,256","10,621",-365,150,99,51,"18,608","16,795","1,813",495,"3,678","-3,184"
